iter	Passed	Remaining
7472	203288	68742
7473	203323	68717
7474	203350	68690
7475	203384	68665
7476	203416	68639
7477	203448	68614
7478	203484	68590
7479	203518	68565
7480	203552	68540
7481	203582	68513
7482	203611	68487
7483	203647	68463
7484	203677	68436
7485	203705	68409
7486	203738	68384
7487	203771	68359
7488	203799	68332
7489	203824	68304
7490	203851	68277
7491	203949	68273
7492	204484	68416
7493	204552	68402
7494	204629	68391
7495	204695	68377
7496	204754	68360
7497	204803	68340
7498	204841	68316
7499	204875	68291
7500	204915	68268
7501	204950	68243
7502	204985	68219
7503	205020	68194
7504	205055	68169
7505	205087	68143
7506	205126	68120
7507	205162	68095
7508	205196	68070
7509	205228	68045
7510	205261	68019
7511	205296	67994
7512	205330	67969
7513	205362	67943
7514	205395	67918
7515	205425	67892
7516	205454	67865
7517	205485	67839
7518	205513	67812
7519	205543	67785
7520	205576	67760
7521	205605	67733
7522	205634	67706
7523	205666	67680
7524	205695	67654
7525	205722	67626
7526	205753	67600
7527	205783	67573
7528	205810	67546
7529	205838	67519
7530	205866	67492
7531	205896	67465
7532	205925	67439
7533	205956	67412
7534	205982	67385
7535	206007	67357
7536	206034	67329
7537	206060	67301
7538	206088	67274
7539	206113	67246
7540	206142	67219
7541	206168	67192
7542	206195	67164
7543	206221	67136
7544	206245	67108
7545	206272	67080
7546	206300	67053
7547	206328	67026
7548	206356	66999
7549	206384	66972
7550	206408	66943
7551	206436	66917
7552	206464	66889
7553	206492	66862
7554	206521	66835
7555	206550	66809
7556	206583	66783
7557	206614	66757
7558	206642	66730
7559	206671	66703
7560	206699	66676
7561	206724	66648
7562	206751	66620
7563	206777	66592
7564	206801	66564
7565	206825	66536
7566	206848	66507
7567	206875	66480
7568	206903	66453
7569	206931	66425
7570	206957	66398
7571	206984	66370
7572	207009	66342
7573	207040	66316
7574	207066	66288
7575	207096	66262
7576	207122	66234
7577	207152	66207
7578	207181	66181
7579	207209	66153
7580	207238	66127
7581	207266	66100
7582	207293	66072
7583	207321	66045
7584	207347	66017
7585	207374	65990
7586	207400	65962
7587	207425	65934
7588	207451	65906
7589	207477	65878
7590	207501	65850
7591	207526	65822
7592	207554	65795
7593	207583	65768
7594	207610	65741
7595	207637	65713
7596	207666	65686
7597	207688	65657
7598	207715	65630
7599	207737	65601
7600	207766	65574
7601	207796	65547
7602	207825	65521
7603	207852	65493
7604	207881	65467
7605	207910	65440
7606	207939	65413
7607	207965	65385
7608	207989	65357
7609	208013	65328
7610	208041	65301
7611	208067	65274
7612	208093	65246
7613	208118	65218
7614	208144	65190
7615	208171	65162
7616	208196	65135
7617	208228	65108
7618	208255	65081
7619	208287	65055
7620	208312	65027
7621	208339	65000
7622	208367	64973
7623	208398	64946
7624	208431	64921
7625	208457	64893
7626	208486	64866
7627	208525	64842
7628	208562	64818
7629	208598	64794
7630	208628	64767
7631	208659	64741
7632	208685	64713
7633	208715	64687
7634	208745	64660
7635	208779	64635
7636	208807	64608
7637	208839	64582
7638	208869	64555
7639	208900	64529
7640	208931	64503
7641	208958	64475
7642	208989	64449
7643	209018	64422
7644	209048	64396
7645	209073	64368
7646	209102	64341
7647	209125	64312
7648	209152	64285
7649	209181	64258
7650	209206	64230
7651	209234	64203
7652	209261	64175
7653	209286	64147
7654	209313	64120
7655	209344	64093
7656	209372	64066
7657	209399	64039
7658	209427	64012
7659	209452	63984
7660	209480	63957
7661	209509	63930
7662	209539	63903
7663	209567	63876
7664	209596	63849
7665	209624	63822
7666	209658	63797
7667	209688	63770
7668	209716	63743
7669	209747	63717
7670	209775	63690
7671	209802	63662
7672	209836	63637
7673	209870	63612
7674	209905	63586
7675	209939	63561
7676	209971	63535
7677	210000	63508
7678	210031	63482
7679	210060	63455
7680	210089	63429
7681	210116	63401
7682	210146	63374
7683	210173	63347
7684	210206	63321
7685	210234	63294
7686	210261	63267
7687	210286	63239
7688	210312	63211
7689	210341	63184
7690	210370	63157
7691	210397	63130
7692	210423	63102
7693	210454	63076
7694	210482	63049
7695	210510	63021
7696	210536	62994
7697	210561	62966
7698	210585	62937
7699	210614	62910
7700	210642	62883
7701	210671	62856
7702	210698	62829
7703	210727	62802
7704	210756	62775
7705	210784	62748
7706	210818	62722
7707	210846	62695
7708	210874	62668
7709	210897	62640
7710	210924	62612
7711	210952	62585
7712	210983	62559
7713	211010	62531
7714	211037	62504
7715	211065	62477
7716	211094	62450
7717	211120	62422
7718	211149	62395
7719	211178	62368
7720	211205	62341
7721	211232	62313
7722	211259	62286
7723	211284	62258
7724	211310	62230
7725	211334	62202
7726	211361	62174
7727	211388	62147
7728	211415	62119
7729	211441	62092
7730	211470	62065
7731	211496	62037
7732	211522	62009
7733	211543	61980
7734	211568	61952
7735	211592	61924
7736	211618	61896
7737	211643	61868
7738	211668	61840
7739	211691	61811
7740	211716	61783
7741	211741	61755
7742	211769	61728
7743	211797	61701
7744	211825	61674
7745	211852	61646
7746	211880	61619
7747	211906	61591
7748	211933	61564
7749	211959	61536
7750	211989	61510
7751	212016	61482
7752	212043	61455
7753	212064	61426
7754	212090	61398
7755	212120	61371
7756	212146	61343
7757	212172	61316
7758	212198	61288
7759	212227	61261
7760	212253	61233
7761	212275	61204
7762	212298	61176
7763	212326	61149
7764	212351	61121
7765	212371	61091
7766	212398	61064
7767	212431	61038
7768	212460	61011
7769	212493	60985
7770	212523	60959
7771	212555	60933
7772	212585	60906
7773	212606	60877
7774	212638	60851
7775	212662	60823
7776	212691	60796
7777	212718	60768
7778	212747	60741
7779	212776	60715
7780	212809	60689
7781	212837	60662
7782	212870	60636
7783	212900	60610
7784	212931	60583
7785	212955	60555
7786	212987	60529
7787	213015	60502
7788	213052	60477
7789	213087	60452
7790	213123	60427
7791	213157	60401
7792	213194	60377
7793	213233	60353
7794	213274	60329
7795	213310	60304
7796	213342	60278
7797	213383	60255
7798	213438	60235
7799	213485	60213
7800	213523	60189
7801	213565	60166
7802	213604	60142
7803	213641	60117
7804	213677	60092
7805	213714	60067
7806	213750	60042
7807	213785	60017
7808	213818	59991
7809	213846	59964
7810	213879	59938
7811	213916	59914
7812	213952	59889
7813	213985	59863
7814	214018	59837
7815	214052	59811
7816	214086	59786
7817	214116	59759
7818	214150	59734
7819	214181	59707
7820	214208	59680
7821	214235	59652
7822	214269	59627
7823	214300	59600
7824	214333	59574
7825	214362	59548
7826	214396	59522
7827	214429	59496
7828	214455	59469
7829	214480	59441
7830	214508	59413
7831	214537	59386
7832	214565	59359
7833	214589	59331
7834	214618	59304
7835	214648	59277
7836	214679	59251
7837	214706	59223
7838	214735	59196
7839	214765	59170
7840	214801	59144
7841	214828	59117
7842	214858	59090
7843	214892	59065
7844	214929	59040
7845	214961	59014
7846	214995	58988
7847	215029	58963
7848	215063	58937
7849	215093	58911
7850	215125	58884
7851	215157	58858
7852	215188	58832
7853	215219	58805
7854	215254	58780
7855	215284	58753
7856	215318	58728
7857	215353	58703
7858	215388	58677
7859	215419	58651
7860	215465	58628
7861	215513	58606
7862	215559	58584
7863	215606	58562
7864	215652	58540
7865	215696	58517
7866	215734	58492
7867	215778	58469
7868	215824	58447
7869	215861	58422
7870	215897	58397
7871	215931	58371
7872	215965	58346
7873	216001	58320
7874	216037	58295
7875	216070	58269
7876	216104	58244
7877	216135	58217
7878	216167	58191
7879	216196	58164
7880	216230	58138
7881	216259	58111
7882	216291	58085
7883	216327	58060
7884	216361	58034
7885	216389	58007
7886	216417	57980
7887	216449	57953
7888	216475	57926
7889	216500	57898
7890	216531	57871
7891	216566	57846
7892	216592	57818
7893	216622	57791
7894	216651	57764
7895	216675	57736
7896	216699	57707
7897	216726	57680
7898	216752	57652
7899	216780	57625
7900	216804	57596
7901	216834	57569
7902	216857	57541
7903	216882	57513
7904	216907	57485
7905	216933	57457
7906	216962	57430
7907	216990	57403
7908	217014	57374
7909	217041	57347
7910	217066	57319
7911	217092	57291
7912	217116	57263
7913	217145	57235
7914	217170	57207
7915	217196	57180
7916	217221	57152
7917	217245	57123
7918	217271	57095
7919	217296	57067
7920	217323	57040
7921	217347	57011
7922	217373	56983
7923	217399	56956
7924	217422	56927
7925	217449	56900
7926	217473	56871
7927	217497	56843
7928	217523	56815
7929	217549	56787
7930	217576	56760
7931	217599	56731
7932	217620	56702
7933	217643	56674
7934	217667	56645
7935	217689	56616
7936	217715	56588
7937	217743	56561
7938	217767	56533
7939	217791	56505
7940	217816	56477
7941	217842	56449
7942	217867	56421
7943	217893	56393
7944	217919	56365
7945	217947	56338
7946	217975	56311
7947	218001	56283
7948	218024	56254
7949	218050	56226
7950	218075	56198
7951	218102	56171
7952	218127	56143
7953	218154	56115
7954	218183	56088
7955	218211	56061
7956	218239	56034
7957	218267	56006
7958	218296	55979
7959	218323	55952
7960	218355	55925
7961	218383	55898
7962	218417	55873
7963	218457	55848
7964	218490	55822
7965	218520	55795
7966	218554	55770
7967	218584	55743
7968	218612	55716
7969	218641	55688
7970	218671	55662
7971	218698	55634
7972	218723	55606
7973	218751	55579
7974	219268	55676
7975	219365	55666
7976	219429	55648
7977	219505	55633
7978	219588	55619
7979	219673	55606
7980	219711	55581
7981	219744	55555
7982	219783	55530
7983	219815	55504
7984	219851	55479
7985	219894	55455
7986	219930	55430
7987	219962	55403
7988	219994	55377
7989	220028	55351
7990	220062	55325
7991	220095	55299
7992	220129	55273
7993	220159	55246
7994	220186	55218
7995	220222	55193
7996	220255	55167
7997	220288	55140
7998	220328	55116
7999	220366	55091
8000	220398	55065
8001	220429	55038
8002	220457	55010
8003	220486	54983
8004	220518	54957
8005	220550	54930
8006	220585	54905
8007	220617	54878
8008	220648	54852
8009	220685	54826
8010	220727	54803
8011	220763	54777
8012	220803	54752
8013	220841	54728
8014	220874	54701
8015	220910	54676
8016	220950	54651
8017	220980	54624
8018	221010	54598
8019	221045	54572
8020	221079	54546
8021	221112	54520
8022	221150	54495
8023	221180	54468
8024	221211	54441
8025	221243	54415
8026	221276	54388
8027	221306	54361
8028	221335	54334
8029	221359	54306
8030	221390	54279
8031	221425	54253
8032	221455	54226
8033	221487	54200
8034	221516	54173
8035	221545	54145
8036	221572	54117
8037	221604	54091
8038	221630	54063
8039	221661	54036
8040	221693	54010
8041	221720	53982
8042	221752	53956
8043	221783	53929
8044	221813	53902
8045	221847	53876
8046	221881	53850
8047	221909	53823
8048	221942	53796
8049	221974	53770
8050	222006	53743
8051	222037	53716
8052	222066	53689
8053	222096	53662
8054	222125	53635
8055	222158	53609
8056	222185	53581
8057	222213	53554
8058	222244	53527
8059	222277	53501
8060	222306	53473
8061	222338	53447
8062	222367	53419
8063	222393	53392
8064	222422	53364
8065	222452	53337
8066	222476	53309
8067	222502	53281
8068	222529	53253
8069	222552	53225
8070	222580	53197
8071	222606	53169
8072	222633	53142
8073	222659	53113
8074	222691	53087
8075	222726	53061
8076	222758	53035
8077	222785	53007
8078	222813	52979
8079	222845	52953
8080	222880	52927
8081	222915	52901
8082	222946	52875
8083	222979	52848
8084	223011	52822
8085	223045	52796
8086	223076	52769
8087	223105	52742
8088	223136	52715
8089	223169	52688
8090	223199	52662
8091	223231	52635
8092	223261	52608
8093	223291	52581
8094	223322	52554
8095	223353	52527
8096	223386	52501
8097	223417	52474
8098	223449	52448
8099	223484	52422
8100	223513	52394
8101	223540	52367
8102	223566	52339
8103	223595	52311
8104	223623	52284
8105	223651	52257
8106	223679	52229
8107	223714	52203
8108	223745	52176
8109	223770	52148
8110	223798	52121
8111	223828	52094
8112	223859	52067
8113	223884	52039
8114	223911	52011
8115	223937	51983
8116	223965	51956
8117	223995	51929
8118	224025	51901
8119	224056	51875
8120	224087	51848
8121	224119	51821
8122	224147	51794
8123	224179	51767
8124	224208	51740
8125	224238	51713
8126	224265	51685
8127	224292	51657
8128	224318	51629
8129	224348	51603
8130	224377	51575
8131	224406	51548
8132	224434	51520
8133	224464	51493
8134	224493	51466
8135	224523	51439
8136	224555	51412
8137	224585	51385
8138	224618	51359
8139	224649	51332
8140	224681	51306
8141	224711	51278
8142	224737	51251
8143	224762	51222
8144	224797	51196
8145	224823	51168
8146	224850	51141
8147	224879	51114
8148	224908	51086
8149	224935	51058
8150	224965	51032
8151	224991	51004
8152	225016	50975
8153	225044	50948
8154	225072	50920
8155	225100	50893
8156	225128	50865
8157	225157	50838
8158	225181	50810
8159	225204	50781
8160	225234	50754
8161	225260	50726
8162	225291	50699
8163	225320	50672
8164	225351	50645
8165	225381	50618
8166	225410	50591
8167	225439	50563
8168	225466	50536
8169	225492	50508
8170	225521	50480
8171	225548	50453
8172	225575	50425
8173	225600	50397
8174	225629	50369
8175	225654	50341
8176	225684	50314
8177	225712	50287
8178	225742	50260
8179	225772	50232
8180	225801	50205
8181	225825	50177
8182	225851	50149
8183	225882	50122
8184	225907	50094
8185	225936	50067
8186	225961	50038
8187	225993	50012
8188	226017	49983
8189	226048	49956
8190	226074	49929
8191	226100	49901
8192	226129	49873
8193	226157	49846
8194	226185	49818
8195	226214	49791
8196	226240	49763
8197	226271	49736
8198	226301	49709
8199	226330	49682
8200	226360	49655
8201	226391	49628
8202	226419	49600
8203	226447	49573
8204	226477	49546
8205	226508	49519
8206	226532	49490
8207	226555	49462
8208	226582	49434
8209	226609	49407
8210	226639	49379
8211	226667	49352
8212	226699	49325
8213	226730	49298
8214	226760	49271
8215	226795	49245
8216	226825	49218
8217	226855	49191
8218	226883	49164
8219	226911	49136
8220	226946	49110
8221	226987	49085
8222	227031	49061
8223	227071	49036
8224	227114	49012
8225	227154	48987
8226	227195	48962
8227	227243	48939
8228	227279	48913
8229	227323	48889
8230	227377	48867
8231	227415	48842
8232	227450	48816
8233	227491	48791
8234	227525	48765
8235	227566	48740
8236	227609	48716
8237	227649	48691
8238	227685	48665
8239	227729	48641
8240	227764	48615
8241	227807	48590
8242	227843	48564
8243	227880	48539
8244	227915	48513
8245	227958	48488
8246	227995	48463
8247	228028	48436
8248	228062	48410
8249	228097	48384
8250	228130	48357
8251	228163	48331
8252	228200	48305
8253	228235	48279
8254	228264	48252
8255	228290	48224
8256	228317	48196
8257	228349	48169
8258	228380	48142
8259	228413	48116
8260	228441	48088
8261	228471	48061
8262	228504	48034
8263	228537	48008
8264	228565	47980
8265	228598	47954
8266	228629	47927
8267	228662	47900
8268	228692	47873
8269	228724	47846
8270	228753	47819
8271	228782	47792
8272	228813	47765
8273	228840	47737
8274	228869	47709
8275	228898	47682
8276	228926	47655
8277	228953	47627
8278	228979	47599
8279	229007	47571
8280	229035	47544
8281	229059	47515
8282	229086	47487
8283	229113	47459
8284	229135	47431
8285	229160	47403
8286	229185	47374
8287	229208	47346
8288	229237	47318
8289	229263	47290
8290	229286	47262
8291	229310	47233
8292	229338	47206
8293	229364	47178
8294	229388	47149
8295	229414	47121
8296	229439	47093
8297	229464	47065
8298	229492	47037
8299	229518	47009
8300	229545	46981
8301	229571	46953
8302	229595	46925
8303	229625	46898
8304	229651	46870
8305	229676	46842
8306	229704	46814
8307	229730	46786
8308	229758	46759
8309	229783	46730
8310	229808	46702
8311	229834	46674
8312	229862	46647
8313	229890	46619
8314	229917	46591
8315	229944	46564
8316	229969	46535
8317	229998	46508
8318	230022	46480
8319	230046	46451
8320	230072	46423
8321	230105	46397
8322	230131	46369
8323	230161	46341
8324	230184	46313
8325	230213	46286
8326	230240	46258
8327	230271	46231
8328	230299	46203
8329	230327	46176
8330	230355	46148
8331	230381	46120
8332	230408	46092
8333	230438	46065
8334	230464	46037
8335	230491	46009
8336	230517	45981
8337	230548	45954
8338	230574	45926
8339	230606	45900
8340	230635	45872
8341	230661	45844
8342	230690	45817
8343	230716	45789
8344	230744	45761
8345	230769	45733
8346	230796	45705
8347	230825	45678
8348	230852	45650
8349	230879	45622
8350	230904	45594
8351	230933	45567
8352	230968	45541
8353	230994	45513
8354	231025	45486
8355	231062	45460
8356	231095	45433
8357	231128	45407
8358	231163	45380
8359	231195	45354
8360	231226	45327
8361	231258	45300
8362	231289	45273
8363	231321	45246
8364	231351	45219
8365	231385	45192
8366	231416	45165
8367	231448	45139
8368	231475	45111
8369	231502	45083
8370	231534	45056
8371	231558	45028
8372	231590	45001
8373	231623	44974
8374	231660	44949
8375	231709	44925
8376	231749	44900
8377	231785	44874
8378	231812	44846
8379	231849	44820
8380	231887	44794
8381	231919	44767
8382	231951	44741
8383	231987	44715
8384	232022	44688
8385	232052	44661
8386	232086	44635
8387	232120	44608
8388	232150	44581
8389	232175	44553
8390	232208	44526
8391	232238	44499
8392	232272	44473
8393	232308	44446
8394	232345	44420
8395	232375	44393
8396	232407	44366
8397	232443	44340
8398	232483	44315
8399	232521	44289
8400	232552	44262
8401	232589	44236
8402	232623	44210
8403	232656	44183
8404	232689	44157
8405	232721	44130
8406	232751	44102
8407	232781	44075
8408	232820	44050
8409	232853	44023
8410	232893	43997
8411	232923	43970
8412	232958	43944
8413	232987	43917
8414	233022	43890
8415	233057	43864
8416	233088	43837
8417	233115	43809
8418	233148	43782
8419	233182	43756
8420	233220	43730
8421	233261	43705
8422	233303	43680
8423	233340	43654
8424	233380	43629
8425	233414	43602
8426	233450	43576
8427	233483	43549
8428	233517	43523
8429	233549	43496
8430	233581	43469
8431	233612	43442
8432	233787	43441
8433	234213	43488
8434	234276	43466
8435	234339	43445
8436	234410	43425
8437	234484	43406
8438	234537	43383
8439	234587	43359
8440	234618	43332
8441	234647	43305
8442	234675	43277
8443	234709	43250
8444	234741	43223
8445	234774	43196
8446	234807	43169
8447	234837	43142
8448	234868	43115
8449	234895	43087
8450	234925	43059
8451	234955	43032
8452	234979	43004
8453	235009	42976
8454	235035	42948
8455	235064	42920
8456	235090	42892
8457	235115	42864
8458	235141	42836
8459	235168	42808
8460	235196	42780
8461	235225	42753
8462	235250	42724
8463	235277	42696
8464	235303	42668
8465	235328	42640
8466	235355	42612
8467	235380	42584
8468	235406	42556
8469	235429	42527
8470	235452	42498
8471	235478	42470
8472	235501	42442
8473	235525	42413
8474	235548	42384
8475	235573	42356
8476	235604	42329
8477	235630	42301
8478	235659	42273
8479	235685	42245
8480	235712	42217
8481	235738	42189
8482	235761	42160
8483	235785	42132
8484	235811	42104
8485	235839	42076
8486	235867	42048
8487	235893	42020
8488	235921	41992
8489	235947	41964
8490	235973	41936
8491	235997	41908
8492	236023	41880
8493	236047	41851
8494	236070	41822
8495	236095	41794
8496	236121	41766
8497	236148	41738
8498	236172	41710
8499	236196	41681
8500	236219	41653
8501	236243	41624
8502	236270	41596
8503	236294	41568
8504	236319	41540
8505	236343	41511
8506	236369	41483
8507	236394	41455
8508	236418	41426
8509	236442	41398
8510	236466	41369
8511	236493	41341
8512	236516	41313
8513	236538	41284
8514	236563	41256
8515	236590	41228
8516	236613	41199
8517	236638	41171
8518	236665	41143
8519	236692	41115
8520	236718	41087
8521	236747	41059
8522	236773	41031
8523	236798	41003
8524	236825	40975
8525	236851	40947
8526	236876	40919
8527	236902	40891
8528	236928	40863
8529	236955	40835
8530	236979	40806
8531	237000	40777
8532	237027	40749
8533	237056	40722
8534	237084	40694
8535	237110	40666
8536	237137	40638
8537	237166	40611
8538	237195	40583
8539	237222	40555
8540	237249	40527
8541	237278	40500
8542	237302	40471
8543	237325	40443
8544	237351	40415
8545	237378	40387
8546	237404	40358
8547	237429	40330
8548	237456	40302
8549	237484	40275
8550	237512	40247
8551	237541	40219
8552	237566	40191
8553	237593	40163
8554	237620	40135
8555	237651	40108
8556	237679	40080
8557	237705	40052
8558	237733	40025
8559	237758	39996
8560	237783	39968
8561	237811	39940
8562	237836	39912
8563	237861	39884
8564	237883	39855
8565	237912	39828
8566	237938	39799
8567	237965	39772
8568	237990	39743
8569	238014	39715
8570	238043	39687
8571	238071	39660
8572	238097	39632
8573	238121	39603
8574	238148	39575
8575	238176	39548
8576	238203	39520
8577	238228	39491
8578	238250	39463
8579	238276	39435
8580	238302	39406
8581	238330	39379
8582	238355	39350
8583	238380	39322
8584	238406	39294
8585	238432	39266
8586	238459	39238
8587	238486	39210
8588	238511	39182
8589	238540	39155
8590	238569	39127
8591	238596	39099
8592	238624	39071
8593	238648	39043
8594	238675	39015
8595	238703	38987
8596	238731	38960
8597	238755	38931
8598	238779	38903
8599	238806	38875
8600	238833	38847
8601	238862	38819
8602	238893	38792
8603	238918	38764
8604	238942	38736
8605	238970	38708
8606	238999	38680
8607	239026	38652
8608	239054	38625
8609	239081	38597
8610	239106	38569
8611	239132	38541
8612	239154	38512
8613	239178	38484
8614	239205	38456
8615	239232	38428
8616	239261	38400
8617	239282	38371
8618	239310	38344
8619	239333	38315
8620	239362	38287
8621	239391	38260
8622	239420	38232
8623	239446	38204
8624	239477	38177
8625	239506	38150
8626	239533	38122
8627	239561	38094
8628	239597	38067
8629	239627	38040
8630	239656	38012
8631	239686	37985
8632	239711	37957
8633	239740	37929
8634	239767	37901
8635	239796	37874
8636	239824	37846
8637	239854	37819
8638	239882	37791
8639	239908	37763
8640	239934	37735
8641	239962	37707
8642	239993	37680
8643	240022	37652
8644	240049	37624
8645	240077	37597
8646	240105	37569
8647	240130	37541
8648	240158	37513
8649	240184	37485
8650	240214	37458
8651	240243	37430
8652	240273	37403
8653	240301	37375
8654	240327	37347
8655	240354	37319
8656	240382	37291
8657	240412	37264
8658	240440	37236
8659	240470	37209
8660	240498	37181
8661	240528	37153
8662	240559	37126
8663	240590	37099
8664	240619	37071
8665	240646	37043
8666	240670	37015
8667	240700	36988
8668	240730	36960
8669	240758	36932
8670	240787	36905
8671	240816	36877
8672	240846	36850
8673	240871	36822
8674	240901	36794
8675	240929	36766
8676	240959	36739
8677	240987	36711
8678	241016	36684
8679	241039	36655
8680	241065	36627
8681	241093	36599
8682	241117	36571
8683	241145	36543
8684	241172	36516
8685	241201	36488
8686	241227	36460
8687	241253	36432
8688	241281	36404
8689	241310	36377
8690	241335	36348
8691	241364	36321
8692	241392	36293
8693	241419	36265
8694	241442	36237
8695	241471	36209
8696	241500	36182
8697	241528	36154
8698	241556	36126
8699	241582	36098
8700	241612	36071
8701	241638	36043
8702	241668	36015
8703	241701	35988
8704	241731	35961
8705	241761	35933
8706	241790	35906
8707	241820	35878
8708	241846	35850
8709	241869	35822
8710	241898	35794
8711	241923	35766
8712	241950	35738
8713	241980	35711
8714	242005	35682
8715	242031	35654
8716	242058	35627
8717	242086	35599
8718	242115	35571
8719	242143	35544
8720	242174	35516
8721	242199	35488
8722	242233	35461
8723	242266	35434
8724	242300	35407
8725	242325	35379
8726	242350	35351
8727	242380	35324
8728	242415	35297
8729	242445	35269
8730	242480	35243
8731	242511	35215
8732	242546	35189
8733	242577	35161
8734	242608	35134
8735	242641	35107
8736	242672	35080
8737	242703	35052
8738	242735	35025
8739	242764	34998
8740	242790	34970
8741	242816	34942
8742	242845	34914
8743	242876	34887
8744	242907	34859
8745	242934	34831
8746	242965	34804
8747	242997	34777
8748	243028	34750
8749	243053	34721
8750	243082	34694
8751	243112	34666
8752	243143	34639
8753	243174	34612
8754	243205	34584
8755	243236	34557
8756	243261	34529
8757	243291	34501
8758	243319	34474
8759	243345	34446
8760	243375	34418
8761	243403	34390
8762	243431	34363
8763	243462	34335
8764	243498	34309
8765	243529	34281
8766	243562	34254
8767	243597	34228
8768	243632	34201
8769	243662	34173
8770	243695	34146
8771	243726	34119
8772	243763	34092
8773	243795	34065
8774	243825	34038
8775	243852	34010
8776	243884	33983
8777	243916	33956
8778	243947	33928
8779	243972	33900
8780	244000	33872
8781	244029	33845
8782	244057	33817
8783	244088	33790
8784	244118	33762
8785	244149	33735
8786	244175	33707
8787	244204	33679
8788	244233	33651
8789	244261	33624
8790	244288	33596
8791	244314	33568
8792	244339	33540
8793	244362	33511
8794	244388	33483
8795	244416	33455
8796	244442	33427
8797	244469	33399
8798	244497	33372
8799	244522	33344
8800	244551	33316
8801	244580	33288
8802	244610	33261
8803	244636	33233
8804	244664	33205
8805	244691	33177
8806	244722	33150
8807	244752	33122
8808	244785	33095
8809	244812	33067
8810	244846	33040
8811	244882	33014
8812	244916	32987
8813	244948	32959
8814	244978	32932
8815	245015	32905
8816	245049	32878
8817	245081	32851
8818	245115	32824
8819	245146	32797
8820	245176	32769
8821	245212	32743
8822	245245	32716
8823	245274	32688
8824	245306	32661
8825	245333	32633
8826	245361	32605
8827	245406	32580
8828	245448	32554
8829	245489	32528
8830	245541	32503
8831	245582	32477
8832	245622	32451
8833	245659	32424
8834	245696	32397
8835	245736	32371
8836	245771	32344
8837	245807	32318
8838	245845	32291
8839	245882	32265
8840	245919	32238
8841	245956	32211
8842	245985	32184
8843	246022	32157
8844	246052	32130
8845	246084	32102
8846	246112	32075
8847	246143	32047
8848	246175	32020
8849	246206	31992
8850	246235	31965
8851	246266	31937
8852	246296	31910
8853	246324	31882
8854	246352	31854
8855	246380	31826
8856	246413	31799
8857	246440	31771
8858	246470	31744
8859	246498	31716
8860	246524	31688
8861	246549	31660
8862	246576	31632
8863	246604	31604
8864	246634	31576
8865	246660	31548
8866	246688	31521
8867	246714	31493
8868	246740	31465
8869	246770	31437
8870	246798	31409
8871	246825	31381
8872	246852	31353
8873	246881	31326
8874	246911	31298
8875	246936	31270
8876	246964	31242
8877	246991	31214
8878	247017	31186
8879	247043	31158
8880	247069	31130
8881	247097	31102
8882	247123	31074
8883	247150	31046
8884	247177	31018
8885	247203	30990
8886	247230	30962
8887	247256	30934
8888	247281	30906
8889	247305	30878
8890	247330	30850
8891	247356	30822
8892	247378	30793
8893	247407	30765
8894	247431	30737
8895	247458	30709
8896	247481	30681
8897	247505	30653
8898	247530	30624
8899	247552	30596
8900	247577	30568
8901	247601	30539
8902	247625	30511
8903	247650	30483
8904	247671	30454
8905	247694	30426
8906	247717	30398
8907	247743	30370
8908	247770	30342
8909	247793	30313
8910	247819	30285
8911	247846	30257
8912	247872	30229
8913	247899	30201
8914	247923	30173
8915	247946	30145
8916	247968	30116
8917	247990	30088
8918	248013	30059
8919	248035	30031
8920	248055	30002
8921	248079	29974
8922	248101	29945
8923	248125	29917
8924	248148	29889
8925	248170	29860
8926	248199	29832
8927	248221	29804
8928	248252	29776
8929	248277	29748
8930	248304	29720
8931	248330	29692
8932	248355	29664
8933	248377	29636
8934	248404	29608
8935	248426	29579
8936	248453	29552
8937	248481	29524
8938	248906	29543
8939	249003	29523
8940	249048	29498
8941	249103	29473
8942	249176	29450
8943	249236	29426
8944	249280	29400
8945	249345	29377
8946	249402	29352
8947	249439	29326
8948	249479	29299
8949	249512	29272
8950	249545	29245
8951	249574	29217
8952	249601	29189
8953	249629	29161
8954	249659	29133
8955	249685	29105
8956	249712	29077
8957	249740	29049
8958	249766	29021
8959	249790	28993
8960	249816	28965
8961	249844	28937
8962	249870	28909
8963	249897	28881
8964	249924	28853
8965	249953	28825
8966	249978	28797
8967	250002	28769
8968	250032	28741
8969	250055	28713
8970	250080	28684
8971	250105	28656
8972	250130	28628
8973	250158	28600
8974	250183	28572
8975	250214	28544
8976	250240	28516
8977	250270	28489
8978	250298	28461
8979	250328	28433
8980	250352	28405
8981	250380	28377
8982	250405	28349
8983	250432	28321
8984	250457	28293
8985	250484	28265
8986	250512	28237
8987	250539	28209
8988	250563	28181
8989	250589	28153
8990	250617	28125
8991	250641	28096
8992	250669	28069
8993	250697	28041
8994	250721	28012
8995	250747	27984
8996	250774	27956
8997	250801	27928
8998	250827	27900
8999	250855	27872
9000	250885	27845
9001	250910	27817
9002	250936	27788
9003	250964	27761
9004	250992	27733
9005	251021	27705
9006	251047	27677
9007	251075	27649
9008	251100	27621
9009	251125	27593
9010	251154	27565
9011	251182	27537
9012	251209	27509
9013	251238	27481
9014	251261	27453
9015	251289	27425
9016	251318	27397
9017	251350	27370
9018	251377	27342
9019	251404	27314
9020	251430	27286
9021	251456	27258
9022	251481	27230
9023	251504	27201
9024	251532	27173
9025	251564	27146
