iter	RMSE
4336	0.1629401913
4337	0.162938979
4338	0.1629384252
4339	0.1629379424
4340	0.1629370799
4341	0.1629358099
4342	0.1629354616
4343	0.162934696
4344	0.1629338013
4345	0.1629325524
4346	0.1629315449
4347	0.1629311005
4348	0.1629304846
4349	0.1629301197
4350	0.1629294423
4351	0.1629289792
4352	0.1629284485
4353	0.1629278217
4354	0.16292761
4355	0.1629270206
4356	0.1629263918
4357	0.1629257888
4358	0.162925252
4359	0.1629244042
4360	0.1629240987
4361	0.1629237745
4362	0.1629231994
4363	0.1629222358
4364	0.1629214072
4365	0.1629203843
4366	0.1629199588
4367	0.1629193894
4368	0.1629190366
4369	0.1629180523
4370	0.1629174854
4371	0.1629164246
4372	0.1629159342
4373	0.1629149587
4374	0.1629143909
4375	0.1629138564
4376	0.1629134355
4377	0.1629127986
4378	0.1629116699
4379	0.1629113952
4380	0.162910875
4381	0.1629106844
4382	0.1629099832
4383	0.1629090868
4384	0.1629086432
4385	0.1629081422
4386	0.1629078237
4387	0.1629075123
4388	0.1629065761
4389	0.1629062487
4390	0.1629058285
4391	0.1629050685
4392	0.1629046393
4393	0.1629035976
4394	0.1629028672
4395	0.1629019281
4396	0.1629012736
4397	0.1629003059
4398	0.1628995324
4399	0.162898453
4400	0.1628979098
4401	0.1628973427
4402	0.1628970021
4403	0.1628965911
4404	0.1628959004
4405	0.1628951144
4406	0.162894501
4407	0.162893842
4408	0.1628928016
4409	0.1628921779
4410	0.1628911796
4411	0.1628906067
4412	0.1628897111
4413	0.1628895291
4414	0.1628887676
4415	0.1628883102
4416	0.1628875621
4417	0.1628863224
4418	0.1628855504
4419	0.1628847592
4420	0.162884267
4421	0.162883763
4422	0.1628830259
4423	0.162881936
4424	0.1628810034
4425	0.16287991
4426	0.1628790771
4427	0.1628781141
4428	0.1628775301
4429	0.1628769151
4430	0.1628763002
4431	0.1628754208
4432	0.1628743233
4433	0.1628730778
4434	0.1628725364
4435	0.1628717092
4436	0.1628713465
4437	0.1628701229
4438	0.1628690091
4439	0.1628683809
4440	0.1628678699
4441	0.1628675324
4442	0.1628669119
4443	0.1628657928
4444	0.1628649356
4445	0.162864422
4446	0.1628638123
4447	0.1628632387
4448	0.1628629065
4449	0.162862028
4450	0.1628615274
4451	0.1628606759
4452	0.1628602271
4453	0.162859673
4454	0.1628590685
4455	0.1628580613
4456	0.162857172
4457	0.1628566553
4458	0.1628562283
4459	0.162855759
4460	0.162854676
4461	0.16285412
4462	0.1628537105
4463	0.1628531498
4464	0.1628524047
4465	0.1628519097
4466	0.1628510508
4467	0.162850036
4468	0.1628488864
4469	0.1628477823
4470	0.162847277
4471	0.1628469314
4472	0.1628466614
4473	0.1628460248
4474	0.1628448926
4475	0.162844127
4476	0.1628432712
4477	0.1628424539
4478	0.1628414088
4479	0.1628408497
4480	0.1628402541
4481	0.162839475
4482	0.1628389646
4483	0.1628386611
4484	0.1628380928
4485	0.1628377079
4486	0.1628368091
4487	0.1628361243
4488	0.1628354973
4489	0.1628352631
4490	0.1628343272
4491	0.16283393
4492	0.1628334116
4493	0.1628326403
4494	0.1628314596
4495	0.162831124
4496	0.1628294321
4497	0.1628291008
4498	0.1628286419
4499	0.1628278802
4500	0.1628270517
4501	0.162826517
4502	0.1628258122
4503	0.1628251954
4504	0.1628245988
4505	0.1628240075
4506	0.1628238537
4507	0.1628230585
4508	0.1628226873
4509	0.1628220264
4510	0.1628217282
4511	0.1628206316
4512	0.1628195636
4513	0.1628188702
4514	0.1628180766
4515	0.1628177893
4516	0.1628171221
4517	0.1628164491
4518	0.1628161633
4519	0.1628157013
4520	0.1628151145
4521	0.1628143142
4522	0.1628134077
4523	0.1628130412
4524	0.1628124659
4525	0.1628121526
4526	0.1628110843
4527	0.162810683
4528	0.1628102017
4529	0.1628098765
4530	0.1628093941
4531	0.1628088622
4532	0.1628085469
4533	0.162807792
4534	0.1628075564
4535	0.1628066551
4536	0.1628059738
4537	0.1628056278
4538	0.1628049853
4539	0.162804507
4540	0.1628038763
4541	0.1628033927
4542	0.1628020779
4543	0.1628017118
4544	0.1628012078
4545	0.162800861
4546	0.1628001319
4547	0.1627993669
4548	0.1627986276
4549	0.1627979655
4550	0.1627969787
4551	0.1627958828
4552	0.1627957624
4553	0.1627941839
4554	0.1627934187
4555	0.1627931927
4556	0.1627927059
4557	0.1627924272
4558	0.1627911881
4559	0.1627904915
4560	0.1627902569
4561	0.1627897589
4562	0.1627892254
4563	0.1627884719
4564	0.1627877647
4565	0.1627868418
4566	0.1627858336
4567	0.1627849399
4568	0.1627845374
4569	0.1627839879
4570	0.1627829051
4571	0.1627825974
4572	0.1627824356
4573	0.1627814178
4574	0.1627807607
4575	0.1627798269
4576	0.162778986
4577	0.1627785841
4578	0.1627780623
4579	0.1627774416
4580	0.1627768114
4581	0.1627766648
4582	0.1627759065
4583	0.1627754079
4584	0.1627747793
4585	0.1627743771
4586	0.1627740442
4587	0.1627731826
4588	0.1627726848
4589	0.1627718358
4590	0.162771603
4591	0.162771479
4592	0.1627708519
4593	0.1627704296
4594	0.1627696801
4595	0.1627685745
4596	0.1627677699
4597	0.1627672033
4598	0.1627664653
4599	0.1627661896
4600	0.1627656654
4601	0.1627648822
4602	0.1627645151
4603	0.1627638409
4604	0.1627633666
4605	0.1627629063
4606	0.1627626248
4607	0.1627621495
4608	0.1627611806
4609	0.162760121
4610	0.1627596796
4611	0.1627583849
4612	0.1627578697
4613	0.1627571834
4614	0.1627559537
4615	0.1627552719
4616	0.1627549883
4617	0.1627541286
4618	0.1627532234
4619	0.1627524214
4620	0.1627518751
4621	0.1627514662
4622	0.162749846
4623	0.162749484
4624	0.1627484202
4625	0.1627478576
4626	0.1627470282
4627	0.1627467301
4628	0.1627454911
4629	0.162744517
4630	0.1627443252
4631	0.1627435036
4632	0.162742694
4633	0.1627417691
4634	0.1627409764
4635	0.1627407802
4636	0.1627400655
4637	0.1627390142
4638	0.1627382235
4639	0.1627378005
4640	0.1627369443
4641	0.1627364189
4642	0.1627354826
4643	0.1627351542
4644	0.1627348559
4645	0.1627337435
4646	0.1627330543
4647	0.1627324959
4648	0.1627318895
4649	0.1627316096
4650	0.16273153
4651	0.1627311817
4652	0.1627303775
4653	0.1627302384
4654	0.1627291356
4655	0.162728254
4656	0.1627276531
4657	0.1627269416
4658	0.1627267095
4659	0.162725892
4660	0.1627250858
4661	0.1627245176
4662	0.1627241163
4663	0.1627234833
4664	0.1627229454
4665	0.1627219594
4666	0.1627213519
4667	0.1627207214
4668	0.1627198469
4669	0.1627195072
4670	0.1627188648
4671	0.1627184705
4672	0.1627177813
4673	0.1627174795
4674	0.1627169349
4675	0.1627160671
4676	0.1627156663
4677	0.1627145382
4678	0.1627137311
4679	0.1627130416
4680	0.162712201
4681	0.1627118741
4682	0.1627116928
4683	0.1627105964
4684	0.1627100321
4685	0.16270942
4686	0.1627087417
4687	0.1627080735
4688	0.1627074529
4689	0.1627069019
4690	0.1627065196
4691	0.1627061614
4692	0.1627053582
4693	0.1627048801
4694	0.1627043014
4695	0.1627036517
4696	0.1627031744
4697	0.1627025333
4698	0.1627020068
4699	0.1627010185
4700	0.162700805
4701	0.1627001327
4702	0.1626995471
4703	0.1626992057
4704	0.1626984954
4705	0.1626980895
4706	0.1626977221
4707	0.1626967923
4708	0.1626962946
4709	0.1626944614
4710	0.1626928702
4711	0.1626924208
4712	0.1626918557
4713	0.1626914071
4714	0.1626911608
4715	0.1626905159
4716	0.1626899874
4717	0.1626895231
4718	0.1626892044
4719	0.1626879172
4720	0.1626875367
4721	0.1626870227
4722	0.1626867393
4723	0.1626862349
4724	0.1626857992
4725	0.1626848519
4726	0.1626843223
4727	0.1626836704
4728	0.162683477
4729	0.1626828881
4730	0.1626823004
4731	0.1626814614
4732	0.1626810816
4733	0.1626801553
4734	0.1626797193
4735	0.1626788358
4736	0.1626781899
4737	0.1626774705
4738	0.1626771332
4739	0.1626767296
4740	0.1626757449
4741	0.1626751862
4742	0.1626744731
4743	0.1626740319
4744	0.1626738435
4745	0.162673575
4746	0.1626732303
4747	0.1626728374
4748	0.1626720548
4749	0.1626714498
4750	0.1626708633
4751	0.1626702891
4752	0.1626694493
4753	0.1626683487
4754	0.1626679286
4755	0.1626670003
4756	0.1626664113
4757	0.1626653277
4758	0.1626644184
4759	0.162664072
4760	0.1626635175
4761	0.1626630514
4762	0.1626628121
4763	0.1626623081
4764	0.1626618618
4765	0.1626614231
4766	0.1626609449
4767	0.1626602347
4768	0.162659323
4769	0.1626586425
4770	0.1626583613
4771	0.1626581086
4772	0.1626572069
4773	0.1626567371
4774	0.1626562067
4775	0.1626553982
4776	0.1626547596
4777	0.1626537781
4778	0.162653298
4779	0.1626527889
4780	0.162651928
4781	0.1626511779
4782	0.1626509129
4783	0.1626502182
4784	0.162649793
4785	0.16264941
4786	0.1626491323
4787	0.1626487776
4788	0.1626477553
4789	0.1626470651
4790	0.1626462553
4791	0.1626457048
4792	0.1626448916
4793	0.1626443132
4794	0.1626435201
4795	0.1626430608
4796	0.1626427152
4797	0.1626421563
4798	0.1626416949
4799	0.1626405794
4800	0.1626400436
4801	0.162639545
4802	0.1626389052
4803	0.1626378068
4804	0.1626368928
4805	0.1626362109
4806	0.1626355598
4807	0.1626349147
4808	0.1626339282
4809	0.1626332482
4810	0.1626330338
4811	0.1626324068
4812	0.1626317777
4813	0.162631052
4814	0.1626305039
4815	0.1626302655
4816	0.1626298955
4817	0.1626291123
4818	0.1626279656
4819	0.1626267819
4820	0.1626260167
4821	0.1626256414
4822	0.1626246551
4823	0.1626241505
4824	0.1626232633
4825	0.1626229074
4826	0.1626227369
4827	0.1626223521
4828	0.1626217485
4829	0.1626213179
4830	0.1626204141
4831	0.1626197957
4832	0.1626191386
4833	0.1626184254
4834	0.162618205
4835	0.1626178868
4836	0.1626169608
4837	0.1626162321
4838	0.1626158633
4839	0.1626150147
4840	0.1626143974
4841	0.1626141336
4842	0.1626138046
4843	0.1626131672
4844	0.1626125369
4845	0.1626119159
4846	0.1626115218
4847	0.1626114258
4848	0.1626108904
4849	0.162610349
4850	0.1626096466
4851	0.1626091032
4852	0.1626081413
4853	0.1626075456
4854	0.1626066576
4855	0.1626063621
4856	0.1626049931
4857	0.1626048213
4858	0.1626043178
4859	0.1626037966
4860	0.1626028732
4861	0.1626024865
4862	0.162601672
4863	0.1626015558
4864	0.1626005276
4865	0.1625998169
4866	0.1625990005
4867	0.1625984877
4868	0.1625983775
4869	0.1625979365
4870	0.1625973378
4871	0.1625967417
4872	0.1625961237
4873	0.1625955459
4874	0.1625949497
4875	0.1625944928
4876	0.1625939661
4877	0.1625934905
4878	0.1625930653
4879	0.1625925474
4880	0.1625920188
4881	0.1625916655
4882	0.1625905854
4883	0.1625899219
4884	0.1625896338
4885	0.1625886547
4886	0.1625881681
4887	0.1625875868
4888	0.1625868938
4889	0.1625866697
4890	0.1625855763
4891	0.16258435
4892	0.1625840555
4893	0.1625833662
4894	0.1625828154
4895	0.162581922
4896	0.1625818014
4897	0.1625811593
4898	0.1625806799
4899	0.162580502
4900	0.1625799423
4901	0.1625796038
4902	0.1625789952
4903	0.1625781618
4904	0.1625778102
4905	0.1625768788
4906	0.1625760754
4907	0.1625752319
4908	0.1625745239
4909	0.1625742478
4910	0.1625739151
4911	0.1625733376
4912	0.1625727797
4913	0.1625720079
4914	0.1625712991
4915	0.1625707981
4916	0.1625702623
4917	0.1625696883
4918	0.1625688004
4919	0.1625684604
4920	0.1625676977
4921	0.1625670966
4922	0.1625662791
4923	0.1625656595
4924	0.1625648311
4925	0.1625644731
4926	0.1625641016
4927	0.1625633026
4928	0.1625627717
4929	0.1625623846
4930	0.162562115
4931	0.1625613218
4932	0.1625611399
4933	0.1625602883
4934	0.1625597684
4935	0.1625592168
4936	0.1625588489
4937	0.162558507
4938	0.1625579495
4939	0.1625570667
4940	0.1625561385
4941	0.1625558208
4942	0.1625555564
4943	0.1625549538
4944	0.1625542083
4945	0.1625535296
4946	0.162553228
4947	0.1625526747
4948	0.1625524801
4949	0.1625519423
4950	0.162551372
4951	0.162550819
4952	0.1625500546
4953	0.1625492807
4954	0.1625486083
4955	0.1625475107
4956	0.1625468584
4957	0.1625465403
4958	0.1625455425
4959	0.1625450393
4960	0.1625447052
4961	0.1625442676
4962	0.1625439226
4963	0.1625433337
4964	0.1625426445
4965	0.1625417268
4966	0.1625411628
4967	0.1625405605
4968	0.1625399097
4969	0.1625391531
4970	0.1625386331
4971	0.1625384584
4972	0.1625378782
4973	0.1625377157
4974	0.1625375006
4975	0.1625368858
4976	0.1625363813
4977	0.1625360524
4978	0.1625354917
4979	0.1625346173
4980	0.1625339568
4981	0.1625328837
4982	0.162532105
4983	0.1625318434
4984	0.1625311654
4985	0.1625306993
4986	0.1625303285
4987	0.1625300311
4988	0.1625295122
4989	0.1625290967
4990	0.162528125
4991	0.16252758
4992	0.1625271575
4993	0.1625263648
4994	0.162525668
4995	0.1625250023
4996	0.1625245337
4997	0.162524055
4998	0.1625231728
4999	0.1625226468
5000	0.1625223067
5001	0.1625220551
5002	0.1625212869
5003	0.162520931
5004	0.1625205488
5005	0.1625203231
5006	0.1625195118
5007	0.1625192131
5008	0.1625182341
5009	0.1625176307
5010	0.162516932
5011	0.1625161276
5012	0.1625156505
5013	0.1625154706
5014	0.1625147758
5015	0.1625143878
5016	0.1625139055
5017	0.1625131572
5018	0.1625124629
5019	0.1625117968
5020	0.1625110908
5021	0.162510941
5022	0.1625105453
5023	0.1625101658
5024	0.1625095212
5025	0.1625087268
5026	0.1625077249
5027	0.1625073985
5028	0.1625067716
5029	0.1625062576
5030	0.1625056926
5031	0.1625055195
5032	0.1625048803
5033	0.1625044309
5034	0.1625039099
5035	0.1625031739
5036	0.1625023614
5037	0.16250159
5038	0.1625007188
5039	0.1625003904
5040	0.1625000529
5041	0.1624996635
5042	0.1624990276
5043	0.1624983204
5044	0.1624974931
5045	0.1624965236
5046	0.162495739
5047	0.1624947749
5048	0.1624944448
5049	0.1624937478
5050	0.162492871
5051	0.1624926628
5052	0.162492105
5053	0.162491923
5054	0.1624911208
5055	0.1624905795
5056	0.162489867
5057	0.1624894936
5058	0.1624888296
5059	0.1624886287
5060	0.1624878864
5061	0.1624874157
5062	0.1624871125
5063	0.1624864919
5064	0.1624856714
5065	0.1624850499
5066	0.1624838993
5067	0.162483026
5068	0.1624825958
5069	0.1624821736
5070	0.1624811455
5071	0.1624809476
5072	0.1624802821
5073	0.1624798966
5074	0.1624794911
5075	0.1624792866
5076	0.1624788312
5077	0.1624776905
5078	0.1624774577
5079	0.1624765216
5080	0.1624760232
5081	0.1624758224
5082	0.1624753462
5083	0.1624746828
5084	0.1624742696
5085	0.1624740385
5086	0.1624736056
5087	0.1624729907
5088	0.1624725014
5089	0.1624712645
5090	0.1624707386
5091	0.162470092
5092	0.1624693165
5093	0.1624687285
5094	0.1624679359
5095	0.1624673762
5096	0.1624667164
5097	0.1624660818
5098	0.1624655428
5099	0.1624648618
5100	0.1624644619
5101	0.1624638536
5102	0.162463592
5103	0.1624631325
5104	0.1624623632
5105	0.162461989
5106	0.1624617931
5107	0.1624614048
5108	0.1624607036
5109	0.1624597911
5110	0.1624594684
5111	0.1624589737
5112	0.1624585414
5113	0.1624575644
5114	0.1624569673
5115	0.1624559729
5116	0.1624552276
5117	0.1624546796
5118	0.1624537606
5119	0.1624530319
5120	0.16245239
5121	0.162451811
5122	0.1624508503
5123	0.1624501439
5124	0.1624494117
5125	0.1624488664
5126	0.1624478933
5127	0.1624470598
5128	0.1624465019
5129	0.1624459414
5130	0.1624447998
5131	0.1624442056
5132	0.1624435258
5133	0.1624424845
5134	0.1624420504
5135	0.1624417272
5136	0.1624410819
5137	0.16244072
5138	0.1624394236
5139	0.1624389687
5140	0.1624381599
5141	0.1624378522
5142	0.1624375378
5143	0.1624373549
5144	0.1624372207
5145	0.1624368943
5146	0.1624361555
5147	0.1624357031
5148	0.1624353612
5149	0.1624347119
5150	0.162434377
5151	0.162433898
5152	0.1624328136
5153	0.1624320598
5154	0.1624310563
5155	0.162430229
5156	0.162429657
5157	0.1624286871
5158	0.1624281356
5159	0.1624277499
5160	0.1624272069
5161	0.1624261937
5162	0.1624254252
5163	0.1624251272
5164	0.1624243637
5165	0.1624234928
5166	0.1624230836
5167	0.1624224085
5168	0.1624219905
5169	0.1624215491
5170	0.1624208644
5171	0.1624203301
5172	0.162419546
5173	0.1624187148
5174	0.1624181115
5175	0.1624175154
5176	0.1624169239
5177	0.1624164112
5178	0.1624155403
5179	0.1624149247
5180	0.1624140646
5181	0.1624136072
5182	0.1624132234
5183	0.1624121653
5184	0.1624117786
5185	0.1624110608
5186	0.1624099948
5187	0.1624085146
5188	0.1624080728
5189	0.162407611
5190	0.1624070587
5191	0.1624064435
5192	0.1624062036
5193	0.1624055642
5194	0.1624051324
5195	0.1624047043
5196	0.1624040987
5197	0.1624033208
5198	0.1624025682
5199	0.1624022721
5200	0.1624016316
5201	0.1624009064
5202	0.1624002514
5203	0.1623997921
5204	0.1623995936
5205	0.1623989608
5206	0.162398215
5207	0.1623974788
5208	0.162397024
5209	0.1623962553
5210	0.1623956763
5211	0.1623953806
5212	0.1623948421
5213	0.1623939497
5214	0.1623927668
5215	0.162391886
5216	0.162391289
5217	0.1623906152
5218	0.1623902778
5219	0.1623895967
5220	0.1623887687
5221	0.1623883905
5222	0.1623877518
5223	0.1623872313
5224	0.162386886
5225	0.1623862397
5226	0.1623857651
5227	0.1623850437
5228	0.1623836017
5229	0.162383445
5230	0.1623830391
5231	0.1623826877
5232	0.1623822704
5233	0.1623815016
5234	0.1623809929
5235	0.1623804957
5236	0.1623802633
5237	0.1623795417
5238	0.1623790109
5239	0.1623784267
5240	0.1623779981
5241	0.1623773576
5242	0.1623770821
5243	0.1623762621
5244	0.162375401
5245	0.1623740824
5246	0.1623737126
5247	0.1623732486
5248	0.1623728024
5249	0.1623725961
5250	0.1623719113
5251	0.1623715297
5252	0.1623712335
5253	0.162370101
5254	0.1623695397
5255	0.1623692863
5256	0.1623687935
5257	0.1623682749
5258	0.1623672525
5259	0.1623665939
5260	0.1623660065
5261	0.1623654028
5262	0.1623647978
5263	0.1623645312
5264	0.1623639687
5265	0.1623632317
5266	0.1623625204
5267	0.1623623111
5268	0.1623615014
5269	0.1623611066
5270	0.1623602242
5271	0.1623598212
5272	0.1623592603
5273	0.1623585041
5274	0.1623575891
5275	0.1623567146
5276	0.1623561771
5277	0.1623556686
5278	0.1623547852
5279	0.1623542146
5280	0.1623536655
5281	0.1623534716
5282	0.1623527283
5283	0.1623520865
5284	0.1623516978
5285	0.1623514651
5286	0.1623511349
5287	0.1623502336
5288	0.1623494461
5289	0.162348846
5290	0.1623481355
5291	0.1623476672
5292	0.1623471425
5293	0.1623462899
5294	0.1623455912
5295	0.1623449745
5296	0.1623443209
5297	0.1623442063
5298	0.1623435208
5299	0.162342494
5300	0.1623423146
5301	0.1623420395
5302	0.1623416139
5303	0.1623409567
5304	0.1623401059
5305	0.1623394807
5306	0.1623391253
5307	0.1623387158
5308	0.1623384667
5309	0.1623382389
5310	0.162337579
5311	0.1623370461
5312	0.1623365515
5313	0.1623361723
5314	0.162335973
5315	0.1623355487
5316	0.1623350708
5317	0.1623339665
5318	0.1623332413
5319	0.1623331696
5320	0.1623329645
5321	0.1623324026
5322	0.1623317106
5323	0.1623312184
5324	0.1623307114
5325	0.1623306306
5326	0.162329687
5327	0.1623289059
5328	0.1623285544
5329	0.1623278893
5330	0.1623264863
5331	0.1623260825
5332	0.1623251499
5333	0.1623238269
5334	0.162323264
5335	0.1623225813
5336	0.162322146
5337	0.1623218298
5338	0.1623209302
5339	0.1623205119
5340	0.1623198199
5341	0.1623193769
5342	0.1623189617
5343	0.1623182883
5344	0.1623176228
5345	0.1623173603
5346	0.1623170231
5347	0.162316477
5348	0.1623156798
5349	0.1623149215
5350	0.1623142761
5351	0.1623140426
5352	0.1623133831
5353	0.1623129078
5354	0.1623123418
5355	0.1623118499
5356	0.1623113864
5357	0.16231089
5358	0.1623102556
5359	0.1623095589
5360	0.1623088237
5361	0.1623080724
5362	0.1623075297
5363	0.1623073731
5364	0.1623072623
5365	0.1623063277
5366	0.1623057822
5367	0.1623055199
5368	0.1623047758
5369	0.1623041369
5370	0.1623027495
5371	0.1623021896
5372	0.1623013973
5373	0.1623012668
5374	0.1623005736
5375	0.1622999215
5376	0.1622986483
5377	0.1622980645
5378	0.1622972351
5379	0.1622968808
5380	0.1622965866
5381	0.162295764
5382	0.1622952796
5383	0.1622942538
5384	0.1622931884
5385	0.162292482
5386	0.16229157
5387	0.1622907982
5388	0.1622905802
5389	0.1622903806
5390	0.162289716
5391	0.162289377
5392	0.1622890308
5393	0.1622882547
5394	0.162287706
5395	0.162287246
5396	0.1622867494
5397	0.1622861006
5398	0.1622853507
5399	0.1622847438
5400	0.1622838348
5401	0.1622835294
5402	0.1622828365
5403	0.1622822748
5404	0.1622820507
5405	0.1622815431
5406	0.1622809652
5407	0.1622803257
5408	0.1622799014
5409	0.162279642
5410	0.1622782416
5411	0.1622778012
5412	0.1622775047
5413	0.1622772719
5414	0.1622767216
5415	0.1622762717
5416	0.1622745
5417	0.1622737532
5418	0.162273432
5419	0.1622730388
5420	0.1622726731
5421	0.1622721642
5422	0.1622714641
5423	0.162270801
5424	0.1622704325
5425	0.1622699191
5426	0.1622697514
5427	0.1622691492
5428	0.1622681945
5429	0.1622673885
5430	0.1622667705
5431	0.1622658639
5432	0.1622654696
5433	0.1622649743
5434	0.1622644199
5435	0.1622638558
5436	0.1622632435
5437	0.1622627422
5438	0.162262151
5439	0.1622613059
5440	0.1622607818
5441	0.1622596825
5442	0.1622584819
5443	0.1622580437
5444	0.1622575068
5445	0.1622572009
5446	0.1622568694
5447	0.1622558964
5448	0.1622549262
5449	0.1622544815
5450	0.1622541384
5451	0.1622539931
5452	0.1622533101
5453	0.1622527889
5454	0.1622522863
5455	0.1622520763
5456	0.1622515373
5457	0.1622508402
5458	0.1622503488
5459	0.162249712
5460	0.1622489355
5461	0.1622482661
5462	0.1622477474
5463	0.1622470102
5464	0.1622461919
5465	0.1622455952
5466	0.1622448377
5467	0.16224466
5468	0.1622436217
5469	0.1622431738
5470	0.1622426409
5471	0.1622419274
5472	0.1622416023
5473	0.1622409378
5474	0.1622404033
5475	0.1622398276
5476	0.1622393841
5477	0.162238756
5478	0.1622380423
5479	0.1622375307
5480	0.1622372321
5481	0.1622365166
5482	0.162236117
5483	0.1622354986
5484	0.1622350819
5485	0.1622346142
5486	0.1622341558
5487	0.1622336886
5488	0.1622332519
5489	0.1622326172
5490	0.1622315933
5491	0.1622308904
5492	0.1622304401
5493	0.1622299672
5494	0.1622290984
5495	0.1622287135
5496	0.1622276204
5497	0.1622266053
5498	0.1622263061
5499	0.1622254105
5500	0.1622250765
5501	0.1622244193
5502	0.1622240032
5503	0.1622233718
5504	0.1622222778
5505	0.1622216922
5506	0.1622210026
5507	0.1622204819
5508	0.1622200636
5509	0.1622197389
5510	0.1622193686
5511	0.1622191143
5512	0.1622184799
5513	0.1622178798
5514	0.1622176664
5515	0.1622170314
5516	0.1622163927
5517	0.1622160721
5518	0.1622157846
5519	0.1622154844
5520	0.1622151567
5521	0.1622142211
5522	0.1622136492
5523	0.1622124654
5524	0.1622114235
5525	0.1622109832
5526	0.1622104664
5527	0.1622095349
5528	0.1622092199
5529	0.1622088941
5530	0.1622086788
5531	0.1622079739
5532	0.1622077635
5533	0.1622073589
5534	0.1622068216
5535	0.1622064275
5536	0.162206005
5537	0.1622052014
5538	0.1622039742
5539	0.1622032756
5540	0.162202292
5541	0.1622018847
5542	0.1622009982
5543	0.1622000014
5544	0.1621995524
5545	0.1621987958
5546	0.1621979415
5547	0.1621973543
5548	0.1621968601
5549	0.1621964966
5550	0.1621960485
5551	0.162195728
5552	0.1621951779
5553	0.1621946958
5554	0.162194362
5555	0.1621940658
5556	0.1621936099
5557	0.1621933552
5558	0.1621931053
5559	0.1621925046
5560	0.1621923192
5561	0.1621917918
5562	0.1621913999
5563	0.1621911408
5564	0.1621905807
5565	0.162189715
5566	0.1621894206
5567	0.1621888476
5568	0.1621883658
5569	0.1621878838
5570	0.162187266
5571	0.1621864721
5572	0.1621860301
5573	0.1621853156
5574	0.1621849747
5575	0.1621845937
5576	0.1621841087
5577	0.1621835169
5578	0.1621832115
5579	0.1621822438
5580	0.1621819524
5581	0.1621816921
5582	0.1621811783
5583	0.162180816
5584	0.162180292
5585	0.1621793997
5586	0.1621789086
5587	0.1621782883
5588	0.1621779842
5589	0.1621776336
5590	0.1621765776
5591	0.162175599
5592	0.1621752644
5593	0.1621740651
5594	0.1621734292
5595	0.1621721217
5596	0.1621717427
5597	0.162171603
5598	0.1621710653
5599	0.1621704999
5600	0.1621696815
5601	0.1621690805
5602	0.1621684955
5603	0.162167996
5604	0.1621674046
5605	0.1621668815
5606	0.1621664576
5607	0.1621659648
5608	0.1621655192
5609	0.1621651896
5610	0.1621645253
5611	0.162163793
5612	0.1621633547
5613	0.1621625835
5614	0.1621615396
5615	0.1621610001
5616	0.1621607498
5617	0.1621598502
5618	0.1621596665
5619	0.1621589536
5620	0.1621585873
5621	0.1621576836
5622	0.1621569975
5623	0.1621563458
5624	0.1621556166
5625	0.1621552585
5626	0.1621545915
5627	0.1621540713
5628	0.1621531594
5629	0.1621524557
5630	0.1621518292
5631	0.1621512289
5632	0.162150688
5633	0.1621499434
5634	0.1621488583
5635	0.1621479696
5636	0.1621472862
5637	0.1621468504
5638	0.162146573
5639	0.1621456948
5640	0.162144873
5641	0.1621441746
5642	0.1621439386
5643	0.162143333
5644	0.1621426047
5645	0.1621418493
5646	0.1621417737
5647	0.1621411134
5648	0.162140611
5649	0.1621397134
5650	0.1621392629
5651	0.1621387408
5652	0.1621376625
5653	0.1621372016
5654	0.1621365138
5655	0.1621361111
5656	0.16213548
5657	0.162134749
5658	0.1621341759
5659	0.1621336346
5660	0.1621323918
5661	0.162132216
5662	0.1621315965
5663	0.1621308188
5664	0.1621303717
5665	0.1621299059
5666	0.1621292505
5667	0.1621287411
5668	0.1621283262
5669	0.1621279098
5670	0.1621272464
5671	0.1621266429
5672	0.1621260638
5673	0.1621256723
5674	0.1621254299
5675	0.1621250174
5676	0.1621244748
5677	0.1621234207
5678	0.1621227896
5679	0.16212235
5680	0.1621219372
5681	0.1621209979
5682	0.1621202126
5683	0.1621192266
5684	0.1621187567
5685	0.1621180297
5686	0.1621178058
5687	0.1621165363
5688	0.1621162775
5689	0.1621152191
5690	0.162114807
5691	0.1621139906
5692	0.1621135819
5693	0.162113127
5694	0.1621124218
5695	0.1621118901
5696	0.1621114477
5697	0.1621109433
5698	0.1621104199
5699	0.1621098525
5700	0.1621097515
5701	0.1621092811
5702	0.1621089708
5703	0.1621081035
5704	0.1621079155
5705	0.162107072
5706	0.1621060936
5707	0.1621056091
5708	0.1621045507
5709	0.1621031146
5710	0.1621026232
5711	0.1621020346
5712	0.1621006611
5713	0.1620999082
5714	0.1620996469
5715	0.1620993038
5716	0.1620991292
5717	0.1620988687
5718	0.1620985746
5719	0.1620978296
5720	0.1620975017
5721	0.1620967204
5722	0.1620965365
5723	0.162096147
5724	0.1620956277
5725	0.1620949167
5726	0.1620941828
5727	0.162093766
5728	0.1620932307
5729	0.162092446
5730	0.1620917083
5731	0.1620907547
5732	0.1620903874
5733	0.1620897212
5734	0.1620894186
5735	0.1620885568
5736	0.1620880677
5737	0.1620875868
5738	0.162087391
5739	0.1620863793
5740	0.1620859563
5741	0.1620855616
5742	0.1620852158
5743	0.1620848457
5744	0.1620844262
5745	0.1620835794
5746	0.1620827907
5747	0.1620826199
5748	0.1620820081
5749	0.1620815099
